wifi_rssi,ble_rssi,lora_rssi,lora_snr,pdr,rtt,retries,best_protocol
-56,-65,-100,-0.6554815551172863,0.9564458542522641,28.729273137655174,1,0
-76,-73,-99,1.3020874832914417,0.8958708880275704,32.867853916619694,0,1
-92,-86,-76,11.235853847629881,0.4711552496196094,284.8612676302264,4,2
-68,-95,-118,-0.7390852495305893,0.9867214981074723,16.620532697118954,1,0
-62,-73,-104,2.2612084407184803,0.9316196582296494,37.648874304386176,1,0
-61,-99,-95,2.2639703265022826,0.9102916030744145,47.97227188231063,0,0
-88,-74,-95,-1.9793949816520495,0.8298475555900353,79.777567019363,2,1
-90,-55,-98,3.7789115904132746,0.8045787649952241,68.95524042698648,0,1
-60,-81,-109,0.805440123439098,0.9411661214357528,20.240621274146488,1,0
-94,-98,-90,1.6693901866930503,0.760553238656774,640.9924260618955,4,2
-44,-70,-109,3.313714900625012,0.9542849310613409,20.02922642246391,0,0
-63,-77,-116,-3.303200961044345,0.9736247183698488,48.505972742194984,1,0
-94,-65,-92,-3.0284587342712266,0.8149259628674164,34.26980674458639,2,1
-52,-100,-115,4.68651943974135,0.9133116928587478,33.48272896546269,0,0
-91,-66,-116,-3.1477155345259034,0.9927644550964703,98.55753523569162,0,1
-61,-74,-117,-4.246409396475377,0.9799537130919516,26.10200174387922,1,0
-59,-82,-108,1.8803001017503904,0.9687165505403331,11.313866809737533,0,0
-83,-54,-96,2.2451685139861812,0.97649188809122,20.56233630508953,2,1
-58,-84,-92,-0.49089552583895557,0.9378821565556916,48.16347746158532,0,0
-95,-90,-110,6.5805844343478475,0.566377561832742,920.3691639927848,4,2
-98,-90,-105,8.635845799326365,0.49147776376014596,254.8995425404999,3,2
-96,-87,-82,9.133059672286507,0.6684221135439659,289.02641456465346,3,2
-93,-87,-78,6.5256687343948485,0.5182778696166417,291.77650781632735,3,2
-93,-95,-101,6.326791929046951,0.6824772731853435,498.97585856545777,4,2
-78,-58,-106,-1.37055728154008,0.845568483508622,38.94274474491083,2,1
-98,-94,-71,7.239501668579316,0.7049931537902212,399.73138462485855,2,2
-100,-89,-97,8.70752640329299,0.7796834507482049,285.5956645757259,2,2
-86,-90,-94,10.77209607213548,0.737311236374561,501.5810988797893,3,2
-43,-71,-98,4.131657522576429,0.9633758563720177,15.291048445013216,0,0
-100,-98,-103,4.412803809661319,0.6892513095530217,561.4537548355984,2,2
-93,-97,-98,6.563559016456658,0.7584163198628877,114.23187660966586,2,2
-68,-66,-118,-1.9222276022895057,0.9431528143136443,35.32392253429791,0,0
-47,-62,-119,2.3990876044737455,0.9223849065906321,41.60338548496347,1,0
-76,-57,-112,3.252861082328968,0.9956794557601192,56.81298115907517,2,1
-43,-92,-95,3.4714314409558984,0.9330099513310156,14.912431273829352,0,0
-92,-99,-72,0.9925855382922419,0.7840671138914982,470.4899144110322,2,2
-45,-68,-102,-1.4978175329968648,0.9355104303279305,17.378514856754244,1,0
-59,-62,-95,-2.0236482549068913,0.9534423503732523,13.09284261955149,1,0
-84,-57,-113,-0.4314135511963135,0.8165235326918537,47.67363580013554,0,1
-63,-94,-117,-0.1962991813364532,0.9408518292935917,48.981890607954796,1,0
-43,-83,-105,-2.290423574848701,0.9548921979888978,38.15784540554038,0,0
-86,-58,-115,-4.476611242134917,0.9797801648012471,81.7486180945297,2,1
-67,-75,-102,-0.406531920538276,0.9408955177085493,43.66118641240173,0,0
-94,-56,-112,1.4907465879439306,0.986546148095251,90.17107532091232,2,1
-96,-97,-108,5.967749354027669,0.48535733919027585,280.9888546984007,5,2
-87,-96,-102,0.7165978676506719,0.459840579810781,444.95581567798126,2,2
-96,-100,-94,1.9665722853657863,0.46361000149610454,886.3506281640026,2,2
-93,-96,-75,5.068614266211671,0.41842269367598256,709.7868509531806,2,2
-89,-89,-84,11.695101736023956,0.5720411506119201,505.6178274450218,3,2
-64,-77,-92,1.1726371209729205,0.9778571939050751,12.729988214163663,0,0
-97,-91,-103,8.00239992661106,0.6178023076196912,205.3594372817518,3,2
-50,-90,-106,1.4684836166872381,0.9529840023181116,47.776389023090935,0,0
-89,-88,-105,3.4796414273233083,0.6090158866928214,742.9696872639385,5,2
-95,-93,-85,6.4657561084754285,0.7401886459043351,805.5886228204199,5,2
-53,-83,-119,-0.2228510911977235,0.9365356819674058,40.61425124264963,1,0
-87,-90,-98,1.2329790294290803,0.5580823705239881,941.7673886907949,3,2
-86,-68,-101,-2.938138354815736,0.8558735427869433,50.153133178909755,2,1
-96,-95,-77,7.713826977602091,0.4720783016512592,674.1588364162649,2,2
-89,-95,-94,1.331730295021777,0.5662415583629342,644.9344022929641,5,2
-100,-94,-106,2.1936868398828056,0.7819387972153873,947.1452034176665,2,2
-87,-64,-98,1.7142466953061444,0.8486955936809735,36.23490940599218,0,1
-90,-89,-81,6.904264839018672,0.6361724359290774,826.4703869120692,5,2
-95,-96,-94,9.384184019195608,0.5021236306015727,651.0323356856602,4,2
-84,-65,-101,4.296058774219892,0.8457789209693227,60.808776999906016,0,1
-98,-89,-71,9.957157443451738,0.7272106996554772,169.43065168562367,2,2
-63,-79,-102,3.291642207065145,0.9926449423589712,28.842618107752575,1,0
-84,-57,-110,2.5483781994084778,0.8956510589151848,69.95403571773824,2,1
-96,-99,-83,10.389841982668262,0.5545292692305864,567.7338366050358,2,2
-84,-52,-120,0.8047500671667462,0.851082696937044,90.57084914256481,1,1
-93,-56,-96,2.685998047885084,0.8190023397984609,27.10721960700515,0,1
-87,-98,-98,7.436814857197071,0.652863799674583,819.7468875683751,3,2
-65,-76,-113,4.779006687542708,0.9055653489356975,20.89207418881198,0,0
-80,-61,-101,-2.443550021907277,0.8532038556010761,99.2901145457043,0,1
-91,-67,-104,-0.2710803436681788,0.8204299059315077,94.36935383005473,2,1
-60,-84,-101,-1.2326103006205926,0.9990929476457391,14.569517036815874,0,0
-83,-63,-106,-4.974159851550176,0.9237896386015443,49.71376014984366,2,1
-65,-93,-92,-4.4651470325263105,0.9894217262895926,43.61758527921692,1,0
-87,-91,-84,3.2276163791446315,0.43628868089397244,192.8092261672682,5,2
-54,-62,-110,0.5370305234580073,0.9868301107035586,25.172227935421954,0,0
-91,-90,-109,6.327182170983079,0.7889679996160414,808.636010504595,4,2
-100,-92,-91,7.613089743439003,0.7389086670887438,565.1109452153423,2,2
-57,-61,-119,4.031510586766263,0.970698046124346,40.839437021419144,1,0
-81,-53,-111,3.31863113251422,0.9884630779346386,54.310950308883086,0,1
-91,-54,-116,2.997810954240217,0.905100924393728,70.91925208393232,2,1
-91,-59,-96,-1.000947931958438,0.9696031770498803,24.22431683748225,2,1
-86,-98,-81,6.655888176421147,0.6636455057878106,586.6611104197938,4,2
-76,-54,-116,-3.5100814402980527,0.8555505247498523,20.882529140997264,0,1
-64,-75,-98,-0.9479791321858286,0.9337446833871919,25.109037897606772,0,0
-57,-69,-95,1.969250558638148,0.9820861473153353,23.57084983584764,0,0
-93,-91,-98,4.817347570958324,0.4855828154752948,709.4371712119063,3,2
-87,-57,-110,0.8093205326279769,0.8441605259571279,28.330988633622994,1,1
-87,-91,-88,8.092187748281628,0.43900573025635903,825.2600793560498,2,2
-56,-99,-98,0.5481560854222565,0.9493981487130863,38.86131444487623,0,0
-83,-52,-107,-2.563432839361334,0.8751985779882623,74.70032844616341,1,1
-66,-69,-98,-2.7742358242896947,0.9354146670793125,11.355166409863799,0,0
-86,-61,-96,-0.5558054724879842,0.9905595055202588,90.3853188753551,2,1
-81,-55,-100,0.6657536217141855,0.8538662596604051,83.5191773094405,1,1
-57,-68,-110,0.8995589713763605,0.9878629115373438,40.83645508257082,1,0
-90,-91,-92,2.1636952250733374,0.40642474599240247,807.8701441517624,4,2
-77,-58,-109,-1.8772821395120398,0.9617766923272656,88.21824159005689,1,1
-47,-66,-116,-0.46759153171168943,0.9320642192159514,39.43618452784009,0,0
-82,-73,-114,-4.841789082344175,0.8211386959812549,24.58242008620987,2,1
-60,-88,-96,-0.8205396828442124,0.9579649934471739,48.36299178256111,0,0
-42,-82,-109,2.4097386091066832,0.9607555222293573,33.49814416936297,0,0
-41,-71,-93,3.7822066747919223,0.943874467538834,29.898595759195622,0,0
-100,-96,-95,9.718322248327034,0.4392939968756322,850.2788207295625,4,2
-98,-86,-103,8.256533326032166,0.4131238496514434,106.013916301499,4,2
-80,-66,-103,-2.6094466780273438,0.927214152745965,27.805000819143977,2,1
-45,-95,-95,-0.18333012035884622,0.947958210175425,22.397477050744435,0,0
-50,-74,-99,0.34327473530563424,0.9347619214482683,40.84986674078952,1,0
-67,-67,-111,3.6313852198900385,0.9089204328712056,49.02165262731025,0,0
-66,-95,-120,-4.531035322087801,0.9355362451818396,14.263149205146973,1,0
-88,-67,-120,2.176357859086295,0.9311447345123313,76.23547527829415,1,1
-93,-75,-112,0.011529991820097507,0.9455894353461487,47.18219772495081,2,1
-69,-74,-99,4.585414968831984,0.9128748398299644,46.427447930228524,0,0
-48,-84,-103,-2.252682029740912,0.9624101544181838,12.687015996628404,1,0
-89,-68,-116,-1.8280428323460143,0.8307582299336063,28.474457004679437,0,1
-87,-93,-73,11.368742995037362,0.7214072433739738,549.4885928801518,5,2
-81,-64,-95,-1.9914689164674493,0.897203100595508,47.061048426587874,0,1
-79,-64,-92,-3.0967513718093223,0.9029315173147023,45.21516168778872,2,1
-92,-97,-85,6.624832375840534,0.7359264648582124,229.54772221500775,3,2
-77,-63,-91,-0.9881208596101736,0.9017158578895157,42.057588247644176,1,1
-76,-74,-116,-4.368909669208499,0.9984830800978941,38.09176412719526,1,1
-88,-56,-94,0.9353856912314722,0.9258597612021473,81.32708191773148,0,1
-98,-93,-77,8.059707378552357,0.5522758724643464,544.1508929389674,2,2
-95,-58,-108,2.8627595675709454,0.8640119665041968,48.477869903588214,1,1
-92,-99,-92,4.590963882847625,0.5448705019194914,835.5270802301391,3,2
-97,-87,-72,4.621441438830001,0.7969769157499116,283.9965165545922,2,2
-97,-97,-77,10.886397858727467,0.6207961208482885,175.52758223928646,2,2
-87,-98,-93,0.6263835485396596,0.7615030287100569,704.8504348770281,4,2
-43,-81,-95,-1.6974747098090148,0.9586535434660759,23.97547996197332,0,0
-93,-63,-109,0.15175170333731636,0.9668606731909535,84.10935326556152,0,1
-94,-61,-108,-1.0895723694182555,0.9079112440991011,59.78047442517506,0,1
-81,-69,-104,-4.987633202405906,0.8227913269428635,35.29525611718312,1,1
-97,-100,-102,11.001500288428021,0.7677549618290691,891.4069181588752,2,2
-100,-99,-97,4.987706240230868,0.44754975647082884,522.5729878394764,2,2
-43,-81,-92,-1.0547820139187012,0.9967994066504234,49.549151278217714,0,0
-79,-72,-91,-1.5832549810307919,0.9758537319995677,31.27677020174154,2,1
-89,-93,-74,5.558072601016101,0.5992944001997093,534.037925126973,2,2
-63,-68,-93,2.570812020424559,0.9588306675795056,37.32735425781925,0,0
-97,-100,-107,11.882506723051456,0.7015318802276875,808.0925530214146,2,2
-68,-80,-120,4.679737654398231,0.9730549136809301,32.931775127176024,0,0
-100,-95,-78,7.772558052755057,0.48995608672636504,726.2177298899004,2,2
-56,-85,-120,-0.8336094226152078,0.913882477344202,43.004293256906394,0,0
-64,-77,-103,-2.667719275754722,0.9563965092018837,18.507231373649052,0,0
-93,-64,-104,2.5934432792286604,0.9012215109693502,69.19825922729059,2,1
-87,-92,-83,10.506134718631394,0.7960345504269929,392.7285153320968,2,2
-68,-66,-92,-2.3132751797469266,0.9391482110201502,15.60074154641796,0,0
-51,-62,-91,1.976418714934633,0.9539860637112837,31.593711156327736,1,0
-90,-68,-110,3.223934188170581,0.8423510701330957,50.83007064378894,1,1
-94,-89,-95,8.834405100729144,0.7306987072104989,942.6404254718973,3,2
-83,-65,-116,-3.5029603204304225,0.9228162622369472,33.223528877613965,1,1
-94,-100,-71,10.877051566973241,0.5795254582986424,470.2055198492295,4,2
-88,-90,-80,5.776000518427979,0.6463647662706885,843.8392811761862,4,2
-81,-57,-120,-2.429527335679201,0.8327367602930603,38.19275966891031,2,1
-87,-66,-106,3.1870705711923275,0.8886546174887237,30.507952651592536,1,1
-76,-72,-105,3.646861920335402,0.9856635065697155,63.40366427163383,2,1
-81,-60,-92,1.7430380640904843,0.9930259484253994,80.32861442529313,1,1
-70,-83,-92,-0.794642213349249,0.9741460911139046,24.15485506244998,1,0
-95,-92,-99,5.459026674091045,0.5160116774595624,548.2363537511822,3,2
-78,-53,-100,0.9281199165342269,0.966106891280968,23.720046915205238,2,1
-83,-58,-108,-2.031307254397192,0.9146082857861699,66.173822663004,0,1
-78,-72,-119,1.2795005277263582,0.818374177542009,80.67400142952889,2,1
-85,-69,-102,0.35358101842660883,0.9317384292414888,82.60655518810704,0,1
-91,-73,-96,3.7333666172384774,0.8361189196350602,82.95761079341331,1,1
-93,-63,-98,2.154909070992744,0.9128882181357765,60.16401707907577,1,1
-92,-100,-77,8.28115869885412,0.4207581198073644,806.5879426861369,5,2
-92,-95,-80,8.27999684770732,0.412343161723229,550.0721064444243,3,2
-94,-89,-76,0.9166193398974718,0.42453238225731305,875.1876632335817,4,2
-92,-86,-108,2.6791606260623557,0.4207603774349236,730.7808722752887,3,2
-46,-69,-106,3.3848076376398506,0.9030472152733594,33.10527816366189,1,0
-90,-75,-109,2.9340725814783735,0.8774157520671262,79.67401670509396,0,1
-80,-68,-104,4.177524891713773,0.8497160515429885,36.78735958851276,1,1
-92,-100,-87,6.7755486119671575,0.4983229757224612,760.1380718428935,5,2
-92,-89,-94,10.307480225047554,0.7897488954717031,594.6456416776809,3,2
-93,-97,-88,5.680810577938951,0.6169884013850625,896.4678773625291,4,2
-92,-94,-104,6.950103064496666,0.7052433454405234,324.57193015442374,5,2
-82,-62,-115,-2.8801750909776147,0.8826832898590523,32.92958490286971,2,1
-87,-89,-96,9.857183899711119,0.5567433185636316,580.8614967043081,3,2
-88,-89,-93,8.101680733796016,0.6058734468485756,443.2969372719803,2,2
-87,-69,-114,-3.315556148572804,0.824352382225055,79.38784404580073,2,1
-80,-54,-106,-3.1541487046296703,0.8963269693069725,31.919978891939476,0,1
-49,-78,-108,0.5600503864258455,0.9842314035298182,45.89721639275537,1,0
-92,-99,-110,1.8279334279521455,0.5347858902869826,293.80994324429736,4,2
-55,-99,-93,4.742482085344102,0.9236116533117404,26.580183368145107,1,0
-92,-64,-93,1.0983180549869456,0.8627455382388193,64.64338601191736,1,1
-95,-87,-97,8.845158605184615,0.4575257401259255,607.2939739258859,3,2
-90,-75,-103,3.2180644390108686,0.8948672219812428,78.01245820408919,1,1
-97,-92,-73,10.932824433208603,0.5457416953712928,662.684292577398,3,2
-88,-98,-73,7.811488021416872,0.6070385205262089,328.02145305369527,3,2
-88,-87,-88,9.048276419140588,0.6876639587778276,182.88572790961211,4,2
-98,-97,-100,11.285382068834071,0.7125395362457625,272.28491244958826,2,2
-89,-59,-120,-4.0707085562061005,0.8777305597259695,98.44134576008848,2,1
-94,-70,-92,-0.5420908542277108,0.8901239313459516,82.41704507440818,0,1
-87,-70,-112,1.1735175741297423,0.9383236111138639,51.013887580031536,2,1
-91,-51,-107,-0.6182765358801232,0.9637470008148541,80.65480088612298,1,1
-70,-81,-99,-0.8874488341463094,0.9850727460016455,44.442720798988866,1,0
-98,-89,-107,6.759467171445777,0.4876469917879754,957.2204050190621,5,2
-56,-69,-114,0.45915770164988956,0.9062341362511241,29.233479123562944,0,0
-97,-95,-80,0.37706185813527515,0.43802121821307716,447.05216157908325,4,2
-79,-67,-97,-1.5890997552577946,0.9976550542000262,38.01789618147918,1,1
-86,-99,-84,4.736812246137937,0.5710007325312447,677.4687179446191,3,2
-43,-72,-95,1.0278188202329854,0.9548603117938154,35.71702254457013,0,0
-92,-67,-98,-4.112326058922315,0.8521426599839833,51.47582772508733,2,1
-90,-86,-77,10.16633326840298,0.6240366789773583,878.6740126580299,4,2
-81,-52,-109,-4.103736608450578,0.8347505191324589,38.03510043709551,1,1
-53,-96,-93,0.8130541722678233,0.9840709985877931,30.606947296272505,1,0
-78,-68,-117,0.49414238430453317,0.8729596438289059,87.35762971973669,1,1
-95,-94,-94,1.9034897343165356,0.40521182710283354,662.5262674766851,5,2
-42,-94,-92,4.1911571527865945,0.9997255534768394,43.59155437826282,1,0
-93,-98,-87,9.554887146754252,0.57255225950963,512.2199905014329,3,2
-46,-66,-105,-2.202364928310543,0.9369230481509896,14.911075586508339,0,0
-90,-97,-109,8.69977403908863,0.4500501028566988,229.9488689203005,5,2
-89,-95,-89,10.872790628236384,0.6906996896672787,945.6863601641573,5,2
-87,-89,-98,0.7275471127976183,0.5378416337790239,477.4506505002745,2,2
-50,-84,-105,-3.533951783079745,0.9737405206093819,21.103486905176723,1,0
-44,-98,-116,4.461945428816902,0.959727808225543,18.2231923350255,0,0
-85,-62,-115,-1.2432774811827354,0.9914645775789175,27.50055365164453,1,1
-42,-72,-95,4.366481518557073,0.9347413408225415,33.961174591093055,1,0
-93,-64,-115,-2.3510455276326656,0.9604261116255175,42.61965516630096,0,1
-79,-59,-115,1.4257596894718958,0.8956468046096144,85.20947075842943,1,1
-89,-91,-74,7.956088153701311,0.6562542371210347,145.016719139001,5,2
-92,-90,-81,11.143923444178595,0.6026690595930984,931.6241833831596,4,2
-87,-99,-108,2.459774514321797,0.5446841019438323,484.7460853210833,2,2
-92,-72,-98,-4.300683942905659,0.8709682720513781,41.45112160764107,1,1
-68,-94,-95,2.4421165694329794,0.9330348481280915,31.105909205791434,0,0
-41,-68,-117,2.058314838786945,0.9147739091906227,46.738188997572045,0,0
-58,-65,-91,-2.7060525429505033,0.9767779501442839,26.25569233094088,1,0
-92,-68,-103,-2.2885256349981518,0.909923208743785,88.24716987229203,2,1
-83,-59,-118,3.0952997576844172,0.9303421295821936,65.24399719371523,1,1
-62,-79,-103,1.080878495418852,0.9204544593169464,27.487735854289742,1,0
-99,-87,-81,10.285554718275387,0.6128086715937008,175.87118315021536,3,2
-91,-92,-96,10.551061378156616,0.7036275757033503,126.55364963068534,2,2
-54,-92,-95,0.23602276015011192,0.9502288347462531,20.796448895687796,1,0
-93,-90,-79,10.75290134153488,0.45197654890717653,400.24611012613883,2,2
-90,-54,-120,-2.202964615285208,0.9496383811957996,79.9426970156621,0,1
-97,-100,-76,10.398575780989042,0.7137683432013671,322.41839919525273,4,2
-86,-55,-113,-2.5393034120200175,0.800066501224098,80.69411120888039,0,1
-52,-97,-113,-1.0334839804574814,0.9397163832504083,22.458926845310295,1,0
-88,-93,-75,10.793462550553219,0.7998175674876378,637.3861931680478,5,2
-47,-98,-119,4.852860506655043,0.9932938067099955,41.19035099152123,0,0
