recv_ts,node,ts_ms,active_protocol,wifi_rssi,wifi_loss,ble_rssi,lora_rssi,lora_snr,lora_loss,rtt_ms
1785637986.636225,a,1785637986636,2,-83.89725498503995,0.389591657816318,-87.81720996971444,-95.42030840247767,3.3616375379041132,0.05922786964676981,251
1785637986.9002147,a,1785637986900,2,-87.23465550880513,0.3930342119146303,-85.95775818639474,-96.89559789277261,4.606325187456504,0.06795757284450055,250
1785637986.9002147,b,1785637986900,2,-90.25297914248547,0.420894805153951,-87.50748723954537,-98.13205251537228,3.019726323920034,0.07530519356287158,250
1785637987.145218,a,1785637987145,2,-85.01514289848596,0.42196977709002,-88.12387269039846,-99.56619464915809,2.52217091401853,0.07202385621133728,252
1785637987.145218,b,1785637987145,2,-82.3228642455859,0.3958570770752161,-89.98513085490693,-99.70009855269419,4.32411276264687,0.07002079793024975,253
1785637987.4100156,b,1785637987410,2,-85.37909719125116,0.4231768792910303,-85.81053661737369,-96.3052803844613,1.378360865851292,0.08367836252390096,251
1785637987.4100156,a,1785637987410,2,-84.7153029793907,0.40479491337376683,-89.0306406174122,-97.80802439838068,2.7651381773235273,0.08293244481298313,252
1785637987.6751254,a,1785637987675,2,-85.99496805175326,0.40529221203672716,-86.17951143313888,-98.05222538975286,1.936460036404867,0.07267539408293656,252
1785637987.6751254,b,1785637987675,2,-84.5912119451586,0.41199646854987676,-87.8120428840868,-99.07065701253626,3.769583290075262,0.07485359315308683,253
1785637987.9247565,a,1785637987924,2,-81.35525782211398,0.42294245202037306,-86.81038893307648,-97.22557686486478,2.448970033278322,0.08835834268643798,253
1785637987.9247565,b,1785637987924,2,-88.09582226719638,0.4173496434168432,-88.85995334831753,-98.10033501158766,5.778634328724677,0.08100086158169942,253
1785637988.1772695,b,1785637988177,2,-86.45399343135483,0.4052287238670626,-86.16850567353185,-95.74206600595495,3.4954423200266973,0.06797768314534759,250
1785637988.1772695,a,1785637988177,2,-82.74224613251847,0.38461946720726814,-88.89747160549841,-99.80978976954106,2.264149009405121,0.08135910887418037,249
1785637988.4402094,a,1785637988440,2,-84.52224313775835,0.39307051854907077,-85.059334778079,-98.20963943375945,3.131429738024325,0.06504158549475103,250
1785637988.4402094,b,1785637988440,2,-85.30586762327123,0.3964847024830247,-85.87741953658484,-94.88466370562952,2.2299626453402794,0.0677982906363952,253
1785637988.6985385,a,1785637988698,2,-85.06833503176745,0.3587465528628124,-86.8690977463197,-96.26263401151533,3.4479136977918325,0.0754896232511328,252
1785637988.6985385,b,1785637988698,2,-85.81541582253112,0.3949135954723574,-86.31477831740311,-100.2251737011858,3.1249076667235722,0.07851570963628973,253
1785637988.9576614,b,1785637988957,2,-83.5240891365694,0.4108279594317467,-88.53925434699627,-98.66210653953262,4.479927701828677,0.0696207026661414,251
1785637988.9576614,a,1785637988957,2,-87.43983614396973,0.41226303710052237,-86.40575595249277,-98.1147794367028,3.5238052953219605,0.09362572269067432,253
1785637989.1919837,b,1785637989191,2,-84.81855663679227,0.4049074797088984,-84.96951655405032,-96.85831351822924,5.057292839435878,0.07464815452782785,251
1785637989.1932273,a,1785637989193,2,-85.35921604197729,0.41620408428055994,-86.04081947616207,-97.33992229277551,3.8090569331372333,0.06375875218998855,254
1785637989.4409413,a,1785637989440,2,-85.5498133877124,0.4381859434000148,-89.77494815211757,-95.61956384926656,2.4302047399833353,0.0843972197592974,252
1785637989.4409413,b,1785637989440,2,-80.49480169112047,0.40974166737202344,-85.30147195493538,-93.81901671054437,3.917416172902266,0.07545520728401409,253
1785637989.6995895,b,1785637989699,2,-84.69898926020272,0.41598597121147296,-92.01224872922381,-96.95822241686079,3.770500149445246,0.07660091875165494,250
1785637989.6995895,a,1785637989699,2,-86.38032999409589,0.39863926965131713,-90.5401400883099,-96.47267804824008,3.2383306353322032,0.1019907098708328,253
1785637989.9625878,b,1785637989962,2,-86.21184922073923,0.42661372833314115,-85.36565019200692,-96.22210054444956,1.6300895200622152,0.059771121705834554,253
1785637989.9625878,a,1785637989962,2,-87.51910088197769,0.4164624292637499,-90.76035531273645,-95.35842435438032,4.142384170992111,0.07778106420323713,249
1785637990.2212834,b,1785637990221,2,-80.03572887377719,0.4031743624110993,-84.6279373008525,-98.45096779437381,2.4903761394411963,0.06846231501614036,254
1785637990.2212834,a,1785637990221,2,-84.4086213684537,0.4105968256902906,-91.01638979764182,-97.97661026202016,2.0586288935762034,0.07132573167728448,254
1785637990.4862921,a,1785637990486,2,-81.74659543392502,0.431306501923889,-88.48047753672985,-91.56882510607704,1.8112213306496783,0.06537422806127469,248
1785637990.4862921,b,1785637990486,2,-81.0212095589838,0.40127661311904317,-87.40193824593256,-96.01719839805287,2.9505563437747795,0.07434375232601177,254
1785637990.7401326,a,1785637990740,2,-84.67886158671497,0.41915188295113015,-87.9844010283055,-95.6607297738781,4.977027831751584,0.07231580770617224,250
1785637990.7401326,b,1785637990740,2,-85.26106033443999,0.3839099371173658,-89.49122208617635,-97.86005793282513,1.987482238223564,0.06334649532816372,252
1785637991.0033722,b,1785637991003,2,-85.92183969331744,0.39509714916118915,-86.58769236266554,-96.66734291425908,4.221758307035367,0.0786163500902874,253
1785637991.0033722,a,1785637991003,2,-86.91046158097367,0.42593440163597385,-84.15401794404876,-98.32027136175242,2.364768766899937,0.07319800563951298,249
1785637991.254382,b,1785637991254,2,-83.20681692211932,0.4004132797404881,-84.98540653112627,-97.7297480473532,3.3328096814733925,0.09200122060653873,249
1785637991.254382,a,1785637991254,2,-82.58421928426674,0.4252528916640443,-86.42451550600305,-98.8895717369678,3.500485617162709,0.08580796651529493,251
1785637991.504268,a,1785637991504,2,-87.76501298935469,0.40932595789806864,-91.77069061343397,-99.26751091095512,1.8707774963200632,0.08284344338231665,250
1785637991.504268,b,1785637991504,2,-89.7589754568937,0.36637760408352776,-86.88950205047571,-96.56836913269635,4.1399010060395955,0.07656763814426108,252
1785637991.755295,b,1785637991755,2,-83.82213863539891,0.37667285243454374,-91.40781790608021,-97.67547011563266,3.8345891714011353,0.08325339596167099,250
1785637991.755295,a,1785637991755,2,-86.97316445479053,0.41802574639909307,-89.20051021929018,-96.7798640890973,3.0562031382943147,0.08148472048495672,251
1785637992.0113845,a,1785637992011,2,-80.48373388317869,0.37739129452352704,-88.38598037797959,-96.83465856493079,3.909024973965941,0.08887062335848765,250
1785637992.0113845,b,1785637992011,2,-83.66036685736604,0.3869369664830998,-89.65403225310729,-94.28911143396093,3.199506661924237,0.07109478952460972,253
1785637992.2750967,a,1785637992275,2,-83.83639090244233,0.39446676886686305,-87.55256774518661,-96.6397507277429,5.008543622690372,0.11049036956027924,251
1785637992.2758317,b,1785637992275,2,-87.88392914880764,0.33075975751463904,-85.56585000140439,-95.97216601662255,4.2624807114956145,0.06785341295959257,252
1785637992.517739,a,1785637992517,2,-86.46447484076238,0.3842119113708096,-89.63843218712604,-98.32820111995578,2.8065106018714427,0.07744102353711056,252
1785637992.517739,b,1785637992517,2,-84.92515278917591,0.3819527260609517,-86.95827925417282,-98.84246179085099,1.6154878982890466,0.07250288458968022,248
1785637992.7668843,b,1785637992766,2,-86.92788630823635,0.3946044976567585,-87.20008484963672,-94.7003240093268,2.908524532539082,0.07778363762793056,248
1785637992.7676141,a,1785637992767,2,-85.61665006696423,0.3791919216010766,-89.56994050020973,-96.34906069271256,3.3293410195184365,0.07450278593091167,252
1785637993.0249329,a,1785637993024,2,-86.57413757431955,0.4119045016986601,-83.4588353647672,-98.15336700786705,3.29979932936815,0.07245736817703262,250
1785637993.0257425,b,1785637993025,2,-79.15196960236511,0.38415328261567955,-85.8695325522322,-97.3215226431505,2.851392431358231,0.062028611088112334,250
1785637993.2837408,a,1785637993283,2,-82.21019440144089,0.4056147336685995,-92.66551711781403,-94.44769827613902,2.7837533926828844,0.05352848645947803,250
1785637993.2837408,b,1785637993283,2,-82.81907099471759,0.3787366779390979,-82.79002267442951,-98.05060942152699,2.764818132083735,0.0762364669433242,251
1785637993.5287132,b,1785637993528,2,-87.14886112571847,0.36796336444526473,-84.72470085045634,-95.7321308832729,2.0057548991178,0.09069652763021041,253
1785637993.5287132,a,1785637993528,2,-84.91438763320612,0.4045775770318971,-91.59767477604383,-96.43474553728285,3.9526851634826285,0.0837484386981584,254
1785637993.790196,b,1785637993790,2,-84.478043473499,0.39778292727646497,-86.02023033633627,-96.99658271942431,2.8624177712962746,0.06478839322368062,251
1785637993.7907102,a,1785637993790,2,-86.39980231739334,0.3996298536114823,-88.02884199540321,-97.83982106185688,3.034405624820203,0.08599167081191923,251
1785637994.0451906,a,1785637994045,2,-83.45347957826918,0.35372451688851797,-88.08206563612667,-95.9857578583581,3.1403593420813865,0.07108537353583998,252
1785637994.0463452,b,1785637994046,2,-84.43904473106087,0.4114375541093948,-89.53728772539483,-96.29698128309474,1.871047186420257,0.08181203909153384,251
1785637994.2950006,a,1785637994295,2,-87.62572224652672,0.39723052899941447,-89.7854570846719,-98.00477656883743,2.8609090501985444,0.070585307793969,249
1785637994.2950006,b,1785637994295,2,-83.25020638484892,0.3934934914046193,-82.98045628222457,-98.67917904988843,2.0690790255814697,0.06332142525711151,251
1785637994.5613015,b,1785637994561,2,-85.49195401448516,0.3678957043831895,-87.67935077358186,-98.63139234955383,3.170439527819911,0.06539225437199638,248
1785637994.5613015,a,1785637994561,2,-83.4034549269825,0.3878699287213052,-89.66597850531754,-97.63875251049704,1.4020277049207992,0.06964084227084526,252
1785637994.8276649,b,1785637994827,2,-83.36539893640638,0.3755654412262197,-86.39318046992753,-96.24518307196091,3.7136130728348915,0.0782118411240114,250
1785637994.8276649,a,1785637994827,2,-83.9387011740438,0.35904957002635585,-85.11430409045934,-97.28056873508483,2.235083837051802,0.07314747979478639,253
1785637995.0873787,a,1785637995087,2,-79.34385055693551,0.3974319645167757,-86.30080364760384,-98.17010893298514,2.5537139953529446,0.07005586510811208,251
1785637995.0877967,b,1785637995087,2,-82.25847565984806,0.3674213932902732,-86.03513501954443,-96.89609541750839,2.561133180598239,0.07089867377120744,250
1785637995.3470924,a,1785637995347,2,-86.8549622435105,0.35834502621164577,-85.84596674821927,-97.54888314993576,2.145522197930064,0.06673584817327352,248
1785637995.3470924,b,1785637995347,2,-84.23659532635534,0.38168539703579957,-86.06294142010925,-96.58470096424337,2.369586402710385,0.09083539456911696,249
1785637995.6083415,b,1785637995608,2,-81.77933952764135,0.38772821307598404,-87.1711976418435,-97.33173546588826,2.9551793084326965,0.08954540988973367,252
1785637995.6083415,a,1785637995608,2,-79.59404658685511,0.36518355605473635,-87.88318627962036,-95.44477666347497,2.476284843250375,0.08132880914792356,248
1785637995.8644662,b,1785637995864,2,-83.68243662499964,0.3797313532539512,-83.33774169079875,-94.53641734046481,2.9671185639433086,0.0753722163477308,247
1785637995.8644662,a,1785637995864,2,-84.25176689880107,0.41748371546044216,-86.93960764979052,-96.81153801425619,3.8439518058200752,0.06321377003362058,252
1785637996.1142519,a,1785637996114,2,-82.9033311416422,0.3927859285254694,-88.25278543574095,-98.3262868852373,3.0939265642772065,0.08174684626469862,252
1785637996.1142519,b,1785637996114,2,-85.1711163264949,0.42543540425771514,-88.55239629936231,-96.38770774567242,2.5325896526229497,0.06756393178773662,252
1785637996.3629732,b,1785637996362,2,-83.68796162790537,0.3821794792646558,-84.72570524496352,-97.0974063262269,3.857838371137176,0.05036089924442226,251
1785637996.3629732,a,1785637996362,2,-88.49782858417471,0.38452757429632933,-87.19620159474634,-96.16753332718571,2.4411829443332755,0.08325642036169223,248
1785637996.6055362,b,1785637996605,2,-83.91890060509637,0.3771961935928959,-88.84914542262499,-95.75161493799908,3.6281644430860727,0.06636407087094492,247
1785637996.6055362,a,1785637996605,2,-84.05491637807401,0.3908487032507534,-85.90320347906327,-94.62193188920297,2.255368805905224,0.07134382828851606,248
1785637996.8560715,a,1785637996856,2,-81.67258753210135,0.40299639402678433,-88.18298250520327,-95.57289967615823,2.069974765851727,0.07140916423780316,248
1785637996.8560715,b,1785637996856,2,-80.30663142641416,0.40865640437806267,-87.51697650031736,-97.48295364044888,2.448773608858091,0.06665988286983292,250
1785637997.1431272,b,1785637997143,2,-80.79510681717527,0.39798107685935397,-84.59180539897922,-97.26110447599096,5.1845748548290915,0.07749567239546687,249
1785637997.1431272,a,1785637997143,2,-83.28608356216216,0.3833768648549441,-87.12512655339121,-96.83418059956779,4.8297960173648455,0.07621953700932026,253
1785637997.4100442,b,1785637997410,2,-79.91432688012048,0.32182440047847344,-85.05601316554674,-94.78909926081022,3.888275029858487,0.05877684337617735,250
1785637997.4100442,a,1785637997410,2,-80.2160738275112,0.4094738642945288,-88.09722961344337,-96.18007955400272,4.675114048957465,0.08071112714537525,248
1785637997.6688907,a,1785637997668,2,-84.04405000260695,0.37409621319734354,-89.5238730421532,-94.83315572379362,2.3212594206017934,0.06942882628289476,247
1785637997.6691928,b,1785637997669,2,-82.32105892282081,0.3571811433924441,-80.31394557881836,-94.00740328562914,2.863854448276789,0.07088647783635539,251
1785637997.9251075,a,1785637997925,2,-83.10718650294042,0.39769117205634563,-88.81719553427644,-95.0340765824591,3.2776487665540777,0.06602028868898797,251
1785637997.9251075,b,1785637997925,2,-80.32585185943759,0.378426450468222,-84.70586586058256,-95.75641029364424,4.842350929187206,0.05849312956298156,247
1785637998.1810453,b,1785637998181,2,-83.95546145992313,0.32977307228056435,-83.28135342655682,-96.34706790422963,3.381738372296181,0.06878616913868155,248
1785637998.1810453,a,1785637998181,2,-80.8591307773686,0.37507910798597477,-87.08779755249007,-98.7121527872481,3.527375614080626,0.07803663232825976,252
1785637998.4420378,a,1785637998442,2,-86.86186354531822,0.38562143682402183,-87.6297881475085,-94.08760356409866,2.1863457794977337,0.07865543165641498,251
1785637998.4420378,b,1785637998442,2,-84.11465382717046,0.3465230587354052,-88.17593058501224,-93.30560024475649,4.72935800210493,0.05475212314610736,248
1785637998.6909935,a,1785637998690,2,-82.75183398548059,0.3359982597299244,-84.83706719093514,-97.79612309364647,2.83180844930446,0.06985228021145885,248
1785637998.6916132,b,1785637998691,2,-78.56355591508489,0.35859905354564814,-85.06737548243485,-97.66585775863719,4.277024550338268,0.06638840851751668,245
1785637998.9440963,b,1785637998944,2,-83.88554715686406,0.32488530159884355,-84.44117914748271,-94.70463239831162,3.079029640908864,0.06930015951362745,245
1785637998.9440963,a,1785637998944,2,-83.73120770090483,0.377093414945594,-88.38227415067468,-95.48282477692047,3.7634074345958157,0.05618102455510589,248
1785637999.1995008,a,1785637999199,2,-82.23720993019079,0.4317342176004678,-87.33227898595547,-97.65480420976354,4.936670440070064,0.07978928754020227,252
1785637999.1995008,b,1785637999199,2,-80.66054497578298,0.3502867232053367,-87.66123242515354,-93.95512627286044,4.0643651275144475,0.06330606593059944,248
1785637999.4560266,a,1785637999456,2,-83.1122708717356,0.3377069060568314,-87.21679154629409,-94.9235778152776,3.812054474351223,0.06690899061795708,247
1785637999.4560266,b,1785637999456,2,-81.13023731301243,0.36291016278989496,-82.47601209485515,-97.04603111808288,4.686988393812707,0.07133794605998578,249
1785637999.7058733,b,1785637999705,2,-83.83554787977505,0.34319702752244086,-86.32764293543916,-97.97373001229444,3.9535549100423113,0.07306389344194941,249
1785637999.7058733,a,1785637999705,2,-82.53555305644676,0.41436466001951716,-84.7770224896941,-95.84029137897637,3.613376181585203,0.06347888170316016,249
1785637999.957432,a,1785637999957,2,-84.57127574299878,0.3793313239248302,-86.93510296947889,-95.32306965285773,3.5490825116185976,0.05733830652149727,249
1785637999.957432,b,1785637999957,2,-81.48484047875147,0.338844095027244,-85.41098431349897,-97.6011291764499,2.211841950361579,0.06052363269790241,247
1785638000.205853,a,1785638000205,2,-81.54143340882601,0.37728031185189875,-85.62389117737966,-94.77335382009846,2.526985311039856,0.05855317054867794,248
1785638000.205853,b,1785638000205,2,-77.86955088936763,0.31291692132991544,-89.74731896674098,-92.91828857727818,1.8874936055914173,0.06262853621889444,246
1785638000.4648857,b,1785638000464,2,-81.00154832650516,0.3499800148493419,-86.09484599043621,-94.70406661715931,-0.029071043424115484,0.07160752023650915,249
1785638000.4648857,a,1785638000464,2,-83.75277451537573,0.3571990192352505,-84.35029731310746,-97.23008080480221,3.7030823388307663,0.07063897663792414,248
1785638000.736347,b,1785638000736,2,-81.08949205083825,0.3660158823282436,-88.68351394235826,-94.49128418116557,5.212148269684258,0.06964329342800749,249
1785638000.736347,a,1785638000736,2,-86.70001144793872,0.359376947973878,-88.19899467502051,-96.33171153979191,4.3681344785797505,0.07320777857706745,248
1785638001.0037148,a,1785638001003,2,-82.80338111790839,0.35535344932133583,-89.03162306800131,-94.88866016277618,1.4796474349470283,0.07450930911885546,249
1785638001.0037148,b,1785638001003,1,-79.98918456874716,0.3603298412387646,-86.50239600014956,-95.89618145714732,4.627153157775128,0.07267150595918409,46
1785638001.2474506,a,1785638001247,2,-80.49642138570874,0.3706583771552634,-89.43320029546406,-95.6123502810176,3.8307408452089566,0.07314558934027088,246
1785638001.247787,b,1785638001247,1,-79.13535565081732,0.3276063364622978,-85.44055668647171,-95.99057939613124,4.633504331485711,0.07192666060151896,47
1785638001.5021152,b,1785638001502,1,-81.67227148798439,0.3232218929026702,-87.12206336106586,-96.67504833978364,3.7287287474654964,0.06177121379746512,44
1785638001.5021152,a,1785638001502,2,-80.79448695015724,0.3643408747617058,-86.14318179294887,-95.38330758367829,3.8127054014780692,0.065556965168328,247
1785638001.7659876,a,1785638001765,2,-79.57086370646631,0.32686403990898916,-86.59549448224688,-93.6927045958108,2.941652160128165,0.07907032817202216,246
1785638001.7664878,b,1785638001766,1,-78.95901562914574,0.34017383596524897,-85.42048321402741,-95.79621235655992,4.3965910467981475,0.06105880585573425,43
1785638002.0321863,a,1785638002032,2,-83.63972146323947,0.3669189436207544,-88.95241991371127,-95.8978505298288,2.2714943891598995,0.05816088890758236,250
1785638002.0321863,b,1785638002032,1,-79.64380087719671,0.37599835050971286,-86.72617568479355,-95.08335432833931,3.695525236895266,0.0507889768553554,45
1785638002.2881227,b,1785638002288,1,-77.91230556128684,0.3392466517319476,-83.6850079457185,-94.61851528085577,4.622162016427425,0.07275197786436004,44
1785638002.2881227,a,1785638002288,2,-77.80800054194907,0.32296177486364247,-84.07967610923544,-94.73757477121714,2.4797635462215557,0.07650500574081369,246
1785638002.5116723,b,1785638002511,1,-76.2857858076477,0.33407118857912105,-84.67585472273227,-98.76344310512474,3.2758669579707744,0.07634090679448774,45
1785638002.5116723,a,1785638002511,2,-81.77117665175741,0.3452599235916634,-86.97550885212243,-94.97192015240744,2.248349801642342,0.07917597700978773,248
1785638002.775595,a,1785638002775,2,-81.04252629716743,0.32309407604375684,-85.5414091224385,-94.26669616219093,3.760571093552612,0.07833326115832086,246
1785638002.775595,b,1785638002775,1,-81.46371049598585,0.30547361404091294,-83.6695467148506,-97.20411525467692,3.913398366381568,0.04644999457170164,45
1785638003.0283635,a,1785638003028,2,-80.15838640314026,0.34598853417613173,-83.71614595229003,-94.39460085000077,4.357162662957522,0.05662973240696538,246
1785638003.0293586,b,1785638003029,1,-80.02614424462014,0.30554811997223197,-84.25430706459915,-95.00629581137075,3.650214347917512,0.05430669175845579,45
1785638003.28146,a,1785638003281,2,-79.27060522981678,0.3423565432700338,-85.10258151081291,-93.63770014741874,4.128618277919717,0.06946601005100647,244
1785638003.2820644,b,1785638003282,1,-80.29340087275708,0.33237059876265646,-82.95954997001799,-94.91307518294911,4.700474879564454,0.051238233192071034,44
1785638003.5417533,b,1785638003541,1,-80.33722000844251,0.33752808308904936,-86.82320256384958,-96.23989678143246,4.276429339374049,0.06600445537771513,44
1785638003.5417533,a,1785638003541,2,-81.2837460984214,0.362904977473112,-87.82344459014371,-94.3662965963719,5.192586348098061,0.06406222476884534,250
1785638003.8157988,a,1785638003815,2,-82.47781182814707,0.33471435463682375,-85.92063340722615,-97.68901849455527,3.530182433858366,0.07865042681243005,248
1785638003.8157988,b,1785638003815,1,-80.60866205354857,0.3261986227251085,-86.15358817985987,-94.12116695678259,2.6415294222924457,0.05007488819759151,45
1785638004.0736723,a,1785638004073,1,-83.51697601109599,0.3619918287551179,-84.40008179865642,-97.76767409747194,2.3863974388566778,0.08197490868930049,43
1785638004.0736723,b,1785638004073,1,-79.12820353433014,0.28644585113771404,-78.7327875460768,-94.0647302206043,3.306502167127006,0.07541542089992419,40
1785638004.3378983,b,1785638004337,1,-75.53627393833517,0.30255132361675924,-85.24527435899765,-96.08653890738395,3.6652313902403044,0.0526959511026455,45
1785638004.3378983,a,1785638004337,1,-82.33156292565138,0.32742596308914224,-87.21807662372294,-94.00997766394443,1.6411560277582096,0.07016027557289065,42
1785638004.589005,b,1785638004589,1,-77.09762018697536,0.3135285261237139,-85.3490020820309,-95.39972328918836,3.5285234389930036,0.055233897638124016,42
1785638004.5896833,a,1785638004589,1,-81.36377320233925,0.3440285706974231,-85.09011163898754,-95.68006046950089,5.059307949146168,0.06971010005779418,45
1785638004.8516784,a,1785638004851,1,-84.49772550480381,0.3605984232929207,-84.31691108073994,-94.9450640441947,4.111480698710223,0.07015285389692481,42
1785638004.8516784,b,1785638004851,1,-80.69921279011686,0.3082661000290507,-80.45629788096178,-94.06311295231104,5.602882654618466,0.0600819609990439,41
1785638005.114652,a,1785638005114,1,-79.30699673779418,0.29999797300332187,-84.29987904177126,-94.25822750187258,3.9250686945545024,0.06318492856427624,46
1785638005.114652,b,1785638005114,1,-78.33235808066017,0.3080147805490968,-80.54077100383543,-98.62779659692363,3.626329508906599,0.052118827551169776,41
1785638005.3712277,b,1785638005371,1,-75.1790720459798,0.32395618987842334,-84.64511091090601,-94.36709923954619,3.652891304405433,0.0713414048480362,45
1785638005.3712277,a,1785638005371,1,-84.66893454272493,0.32695882333142623,-80.99491490390966,-96.4091060798507,4.383197499866711,0.06549283521875794,44
1785638005.6454086,b,1785638005645,1,-76.9324513932812,0.2783281065684774,-80.82324774232185,-93.60349440993686,3.7446562499666363,0.06097056855086778,40
1785638005.6454086,a,1785638005645,1,-79.81186669384967,0.34613599168418374,-87.21997977699485,-93.84263254725919,3.2340133243947093,0.06476743733550054,42
1785638005.897811,a,1785638005897,1,-76.44956776132109,0.31484549640810083,-85.23003172842891,-95.86696214748636,2.3838584624174084,0.06154127703483485,47
1785638005.8982115,b,1785638005898,1,-77.72351927317065,0.32955755863973013,-84.69849685679262,-96.71206411621152,3.528170055545748,0.06140893857388493,41
1785638006.14237,b,1785638006142,1,-78.74556640485007,0.2913446532981328,-83.83119197386154,-94.93339146127947,3.899265694512385,0.052057358318921707,39
1785638006.14237,a,1785638006142,1,-77.5481533192742,0.3414780857190485,-82.03975443515617,-93.99577147783567,4.093899392607883,0.07175977505991178,44
1785638006.4107707,b,1785638006410,1,-77.05753656664642,0.2740148758419936,-82.1602069216958,-92.58532009179645,4.005134738728193,0.0651849499948603,39
1785638006.4107707,a,1785638006410,1,-81.25077984356771,0.33965862370822264,-82.67307613462444,-94.57253614348565,3.608614991456718,0.06965956307260146,44
1785638006.6665034,a,1785638006666,1,-76.87841652725014,0.3217213115275205,-84.36890959644994,-96.33147541113873,4.394000225750751,0.04951159953137402,44
1785638006.6665034,b,1785638006666,1,-77.09137551432214,0.2981068144037096,-83.09263367960665,-95.47769149588177,2.861664468969339,0.05784445956980185,40
1785638006.9175224,a,1785638006917,1,-79.35044749841906,0.3040028591566105,-82.54032799629866,-97.81619449468884,3.7007637807187446,0.054773670810773195,42
1785638006.9175224,b,1785638006917,1,-77.81925923709494,0.2638761771412428,-82.03732793660846,-95.70296155670036,2.92365342978243,0.05590448739170177,42
1785638007.1940515,b,1785638007194,1,-78.97286520495997,0.2837396762758906,-84.01577766393972,-93.97004000936869,4.244127731353967,0.04916811825640498,41
1785638007.1940515,a,1785638007194,1,-77.0511773709512,0.3013623723684635,-83.85426892281583,-93.56000960030629,3.012262839707086,0.043169746730796696,43
1785638007.4418392,a,1785638007441,1,-77.46200433902413,0.2972250732311564,-83.93879970949013,-93.58965028983877,3.5564233256340776,0.0604663489623302,46
1785638007.442257,b,1785638007442,1,-82.69151042250351,0.23136495737614537,-83.78404280382173,-96.1528150589021,5.855442892532256,0.07468691320855488,39
1785638007.7043693,a,1785638007704,1,-78.17962897876983,0.26828718062236634,-85.03571473703111,-93.02256466323811,5.440890571908279,0.07946214821426287,40
1785638007.705583,b,1785638007705,1,-78.92529941100682,0.2998216893094421,-81.99092213103293,-93.55035120291492,3.8673265293903047,0.05566238832998614,43
1785638007.9709847,b,1785638007970,1,-79.34509506950081,0.301878564490715,-80.45557563300007,-91.98721225713712,3.0057434855942757,0.04293095022252841,41
1785638007.9709847,a,1785638007970,1,-78.85494114049412,0.3039908372848581,-82.968850498648,-96.93246607250887,4.214930158867134,0.06460044009831134,43
1785638008.2230256,b,1785638008223,1,-76.52647679665458,0.24827651677768053,-80.1544717938892,-93.64285427203312,3.420181626303226,0.040003553974577305,38
1785638008.2230256,a,1785638008223,1,-78.51250976774426,0.310431773080971,-82.12826171825066,-98.84732026802347,3.756472623033189,0.06747967735401321,41
1785638008.4735565,a,1785638008473,1,-77.0060971293228,0.3069177295869423,-78.93879952167721,-95.34890552182767,3.403348029622814,0.057250270395889036,44
1785638008.4735565,b,1785638008473,1,-75.68020820945485,0.286273757799022,-83.1112371229122,-95.31195539029854,3.6499732462013736,0.06424120907659317,43
1785638008.7250426,a,1785638008725,1,-79.33348882252767,0.3241568526843014,-83.05197107776455,-96.6657662303575,4.251816894729027,0.06120150374322999,45
1785638008.725803,b,1785638008725,1,-78.353242275718,0.27551567622368023,-81.4892653635319,-93.57422136592577,5.017255097663453,0.06287270702123215,41
1785638008.9713411,b,1785638008971,1,-80.29823772275336,0.28644430941788296,-82.05917063605258,-94.43261316773555,4.613530107685518,0.05678372944142281,39
1785638008.9713411,a,1785638008971,1,-78.01583626355377,0.29691837301906915,-83.86053498339082,-93.81512286067145,4.890092920607183,0.06145625311577019,39
1785638009.2224262,a,1785638009222,1,-78.72297100365591,0.29953665217481557,-82.61946668317229,-95.0280952941423,3.796594495809889,0.06590218661970351,42
1785638009.2227778,b,1785638009222,1,-74.91760835333439,0.2719845394332152,-81.44118190468616,-93.68029763192784,4.070605352083877,0.05388545404328522,41
1785638009.476911,b,1785638009476,1,-76.56963246047124,0.26273448044839837,-80.15162768654669,-96.40290795758663,6.037354987150982,0.052929893046028006,38
1785638009.4774926,a,1785638009477,1,-79.85144929469304,0.2918673331266811,-84.31688392462367,-94.32655072068756,3.4737938488898243,0.06145880169332713,44
1785638009.7271557,b,1785638009727,1,-75.73983613769344,0.25694654259430216,-79.84515207798682,-98.46856737444114,4.099067896004985,0.06548923423384344,42
1785638009.7281528,a,1785638009728,1,-76.13767344048391,0.3014546031912973,-79.91948776097612,-91.95689378588749,3.020820662529018,0.0655896004497167,43
1785638009.9696062,a,1785638009969,1,-74.75985380973937,0.27322766844259466,-82.11544950696596,-95.0380809721993,2.6643245897302146,0.07079313867240991,41
1785638009.9696062,b,1785638009969,1,-72.34245271282074,0.2725649957401854,-81.77163814814453,-96.19401917884322,3.522913389212828,0.051249776026487476,42
1785638010.2377028,b,1785638010237,1,-75.22853678087378,0.2504449311424962,-79.71387168785674,-94.17705817611107,5.278755910315283,0.05411934200741398,37
1785638010.2377028,a,1785638010237,1,-77.61910469886408,0.29213973373800883,-83.61888068357267,-96.95429005658319,4.366852233670146,0.05202660529462764,43
1785638010.4836876,b,1785638010483,1,-71.84033661778845,0.23756084022799262,-77.6444713184622,-93.35165777711896,5.027953636875757,0.047015732152108865,38
1785638010.4836876,a,1785638010483,1,-75.0542483300324,0.276300114796002,-83.61900515225597,-94.02255384797147,2.9308607784346874,0.06858774487322693,44
